Overriding config with config/train_tt7_5k.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-tt7_5k'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'tt7_5k-char'
wandb_run_name = 'mini-gpt'

dataset = 'tt_7_5k'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 10
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 210 (inside data/tt_7_5k/meta.pkl)
Initializing a new model from scratch
number of parameters: 17.78M
num decayed parameter tensors: 42, with 17,873,664 parameters
num non-decayed parameter tensors: 21, with 8,064 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
step 0: train loss 5.3709, val loss 5.3705
iter 0: loss 5.3771, time 34421.74ms, mfu -100.00%
iter 10: loss 3.7877, time 184.05ms, mfu 3.38%
iter 20: loss 3.3220, time 195.19ms, mfu 3.36%
iter 30: loss 2.9633, time 188.09ms, mfu 3.36%
iter 40: loss 2.7735, time 193.31ms, mfu 3.34%
iter 50: loss 2.6455, time 193.24ms, mfu 3.33%
iter 60: loss 2.6656, time 198.02ms, mfu 3.31%
iter 70: loss 2.6366, time 198.35ms, mfu 3.29%
iter 80: loss 2.6677, time 197.46ms, mfu 3.28%
iter 90: loss 2.6453, time 199.85ms, mfu 3.26%
iter 100: loss 2.6250, time 196.92ms, mfu 3.25%
iter 110: loss 2.6082, time 199.51ms, mfu 3.24%
iter 120: loss 2.5897, time 197.48ms, mfu 3.23%
iter 130: loss 2.6339, time 197.27ms, mfu 3.22%
iter 140: loss 2.5979, time 195.33ms, mfu 3.22%
iter 150: loss 2.6117, time 193.02ms, mfu 3.22%
iter 160: loss 2.5924, time 193.12ms, mfu 3.22%
iter 170: loss 2.5541, time 189.28ms, mfu 3.23%
iter 180: loss 2.5375, time 192.01ms, mfu 3.23%
iter 190: loss 2.5509, time 192.61ms, mfu 3.23%
iter 200: loss 2.5159, time 189.14ms, mfu 3.23%
iter 210: loss 2.4708, time 184.29ms, mfu 3.25%
iter 220: loss 2.4825, time 189.47ms, mfu 3.25%
iter 230: loss 2.4252, time 188.65ms, mfu 3.26%
iter 240: loss 2.4355, time 185.72ms, mfu 3.27%
step 250: train loss 2.2976, val loss 2.3211
saving checkpoint to out-tt7_5k
iter 250: loss 2.3600, time 22529.17ms, mfu 2.94%
iter 260: loss 2.2868, time 189.11ms, mfu 2.98%
iter 270: loss 2.3162, time 185.40ms, mfu 3.02%
iter 280: loss 2.2964, time 189.88ms, mfu 3.04%
iter 290: loss 2.2466, time 191.13ms, mfu 3.06%
iter 300: loss 2.2110, time 190.81ms, mfu 3.08%
iter 310: loss 2.1724, time 193.97ms, mfu 3.10%
iter 320: loss 2.1627, time 193.75ms, mfu 3.11%
iter 330: loss 2.1043, time 191.63ms, mfu 3.12%
iter 340: loss 2.1799, time 193.36ms, mfu 3.13%
iter 350: loss 2.0749, time 194.51ms, mfu 3.14%
iter 360: loss 2.0640, time 190.18ms, mfu 3.15%
iter 370: loss 2.1502, time 191.34ms, mfu 3.16%
iter 380: loss 2.0628, time 191.11ms, mfu 3.17%
iter 390: loss 2.0476, time 193.78ms, mfu 3.17%
iter 400: loss 2.0422, time 189.81ms, mfu 3.18%
iter 410: loss 2.0264, time 188.32ms, mfu 3.20%
iter 420: loss 2.0003, time 190.66ms, mfu 3.20%
iter 430: loss 2.0301, time 192.58ms, mfu 3.21%
iter 440: loss 2.0597, time 189.16ms, mfu 3.21%
iter 450: loss 1.9863, time 189.70ms, mfu 3.22%
iter 460: loss 2.0006, time 194.67ms, mfu 3.22%
iter 470: loss 2.0031, time 187.22ms, mfu 3.23%
iter 480: loss 2.0011, time 189.85ms, mfu 3.23%
iter 490: loss 1.9254, time 190.35ms, mfu 3.24%
step 500: train loss 1.8501, val loss 1.9032
saving checkpoint to out-tt7_5k
iter 500: loss 1.9658, time 20520.92ms, mfu 2.92%
iter 510: loss 1.9295, time 189.31ms, mfu 2.95%
iter 520: loss 1.9194, time 189.85ms, mfu 2.99%
iter 530: loss 1.8879, time 187.82ms, mfu 3.02%
iter 540: loss 1.9247, time 188.73ms, mfu 3.05%
iter 550: loss 1.9537, time 191.25ms, mfu 3.07%
iter 560: loss 1.8709, time 189.30ms, mfu 3.09%
iter 570: loss 1.8167, time 189.03ms, mfu 3.11%
iter 580: loss 1.9012, time 187.53ms, mfu 3.13%
iter 590: loss 1.8803, time 188.46ms, mfu 3.15%
iter 600: loss 1.8074, time 190.28ms, mfu 3.16%
iter 610: loss 1.8313, time 186.37ms, mfu 3.18%
iter 620: loss 1.8078, time 192.17ms, mfu 3.18%
iter 630: loss 1.7968, time 189.68ms, mfu 3.19%
iter 640: loss 1.8004, time 189.12ms, mfu 3.20%
iter 650: loss 1.8020, time 189.66ms, mfu 3.21%
iter 660: loss 1.7675, time 189.08ms, mfu 3.22%
iter 670: loss 1.7664, time 190.23ms, mfu 3.22%
iter 680: loss 1.8044, time 187.59ms, mfu 3.23%
iter 690: loss 1.7459, time 189.25ms, mfu 3.24%
iter 700: loss 1.6937, time 189.99ms, mfu 3.24%
iter 710: loss 1.7980, time 187.02ms, mfu 3.25%
iter 720: loss 1.7131, time 190.37ms, mfu 3.25%
iter 730: loss 1.7557, time 192.01ms, mfu 3.25%
iter 740: loss 1.7630, time 192.08ms, mfu 3.25%
step 750: train loss 1.6285, val loss 1.7238
saving checkpoint to out-tt7_5k
iter 750: loss 1.7333, time 20766.96ms, mfu 2.93%
iter 760: loss 1.6792, time 189.91ms, mfu 2.96%
iter 770: loss 1.6848, time 190.06ms, mfu 2.99%
iter 780: loss 1.6752, time 187.64ms, mfu 3.03%
iter 790: loss 1.6734, time 186.57ms, mfu 3.06%
iter 800: loss 1.6645, time 190.89ms, mfu 3.08%
iter 810: loss 1.6827, time 192.77ms, mfu 3.09%
iter 820: loss 1.6723, time 188.90ms, mfu 3.11%
